lemme,cgram,genre,freqlem,forms
solliciter,VER,,7.392000000000001,"solliciter, sollicité/sollicitée (sollicitant)"
évaluer,VER,,7.3420000000000005,"évaluer, évalué/évaluée (évaluant)"
contredire,VER,,7.33,"contredire, contredit/contredite (contredisant)"
tapoter,VER,,7.316000000000001,"tapoter, tapoté (tapotant)"
alimenter,VER,,7.311999999999999,"alimenter, alimenté/alimentée (alimentant)"
chevaucher,VER,,7.3100000000000005,"chevaucher, chevauché/chevauchée (chevauchant)"
submerger,VER,,7.306000000000001,"submerger, submergé/submergée (submergeant)"
digérer,VER,,7.292,"digérer, digéré/digérée (digérant)"
dissoudre,VER,,7.284000000000001,"dissoudre, dissous (dissolvant)"
accouder,VER,,7.284,"accouder, accoudé/accoudée (accoudant)"
trouer,VER,,7.266,"trouer, troué/trouée (trouant)"
déshonorer,VER,,7.254,"déshonorer, déshonoré/déshonorée (déshonorant)"
froisser,VER,,7.244,"froisser, froissé/froissée (froissant)"
sculpter,VER,,7.24,"sculpter, sculpté/sculptée (sculptant)"
adosser,VER,,7.236000000000001,"adosser, adossé/adossée (adossant)"
accentuer,VER,,7.228,"accentuer, accentué/accentuée (accentuant)"
sangloter,VER,,7.226000000000001,"sangloter, sangloté (sanglotant)"
mijoter,VER,,7.216,"mijoter, mijoté (mijotant)"
décréter,VER,,7.212,"décréter, décrété/décrétée (décrétant)"
galoper,VER,,7.208,"galoper, galopé (galopant)"
démonter,VER,,7.2059999999999995,"démonter, démonté/démontée (démontant)"
détailler,VER,,7.204000000000001,"détailler, détaillé/détaillée (détaillant)"
garnir,VER,,7.192000000000001,"garnir, garni/garnie (garnissant)"
grouper,VER,,7.184000000000001,"grouper, groupé/groupée (groupant)"
esquisser,VER,,7.172000000000001,"esquisser, esquissé/esquissée (esquissant)"
chatouiller,VER,,7.168000000000001,"chatouiller, chatouillé/chatouillée (chatouillant)"
dériver,VER,,7.136000000000001,"dériver, dérivé/dérivée (dérivant)"
rincer,VER,,7.135999999999999,"rincer, rincé/rincée (rinçant)"
affaiblir,VER,,7.132,"affaiblir, affaibli/affaiblie (affaiblissant)"
détecter,VER,,7.132,"détecter, détecté/détectée"
tricoter,VER,,7.13,"tricoter, tricoté/tricotée (tricotant)"
interpeller,VER,,7.128,"interpeller, interpellé/interpellée (interpellant)"
révolter,VER,,7.114000000000001,"révolter, révolté/révoltée (révoltant)"
rhabiller,VER,,7.112,"rhabiller, rhabillé/rhabillée (rhabillant)"
orienter,VER,,7.102,"orienter, orienté/orientée (orientant)"
saler,VER,,7.1,"saler, salé/salée (salant)"
ajuster,VER,,7.0920000000000005,"ajuster, ajusté/ajustée (ajustant)"
miner,VER,,7.086,"miner, miné/minée (minant)"
présider,VER,,7.076,"présider, présidé/présidée (présidant)"
conférer,VER,,7.066000000000001,"conférer, conféré/conférée (conférant)"
farcir,VER,,7.062,"farcir, farci/farcie (farcissant)"
confronter,VER,,7.048,"confronter, confronté/confrontée (confrontant)"
munir,VER,,7.048,"munir, muni/munie (munissant)"
exhiber,VER,,7.046000000000001,"exhiber, exhibé/exhibée (exhibant)"
terrifier,VER,,7.038,"terrifier, terrifié/terrifiée (terrifiant)"
arrondir,VER,,7.0360000000000005,"arrondir, arrondi/arrondie (arrondissant)"
présumer,VER,,7.033999999999999,"présumer, présumé/présumée (présumant)"
financer,VER,,7.032,"financer, financé/financée (finançant)"
infecter,VER,,7.032,"infecter, infecté/infectée (infectant)"
accommoder,VER,,7.026,"accommoder, accommodé/accommodée (accommodant)"
maigrir,VER,,7.016,"maigrir, maigri/maigrie (maigrissant)"
croître,VER,,7.01,"croître, crû/crue (croissant)"
chausser,VER,,7.006,"chausser, chaussé/chaussée (chaussant)"
affairer,VER,,7.002000000000001,"affairer, affairé/affairée (affairant)"
filtrer,VER,,6.98,"filtrer, filtré/filtrée (filtrant)"
couver,VER,,6.966,"couver, couvé/couvée (couvant)"
officier,VER,,6.966,"officier, officié (officiant)"
aplatir,VER,,6.958,"aplatir, aplati/aplatie (aplatissant)"
plisser,VER,,6.95,"plisser, plissé/plissée (plissant)"
scier,VER,,6.949999999999999,"scier, scié/sciée (sciant)"
blaguer,VER,,6.942,"blaguer, blagué (blaguant)"
recruter,VER,,6.93,"recruter, recruté/recrutée (recrutant)"
rallier,VER,,6.922000000000001,"rallier, rallié/ralliée (ralliant)"
contracter,VER,,6.906000000000001,"contracter, contracté/contractée (contractant)"
débiter,VER,,6.906000000000001,"débiter, débité/débitée (débitant)"
répugner,VER,,6.866,"répugner, répugné/répugnée (répugnant)"
gerber,VER,,6.831999999999999,"gerber, gerbé/gerbée (gerbant)"
revendre,VER,,6.806,"revendre, revendu/revendue (revendant)"
rasseoir,VER,,6.802000000000001,"rasseoir, rassis/rassise (rasseyant)"
inverser,VER,,6.8020000000000005,"inverser, inversé/inversée (inversant)"
influencer,VER,,6.792000000000001,"influencer, influencé/influencée (influençant)"
pâlir,VER,,6.770000000000001,"pâlir, pâli/pâlie (pâlissant)"
reparaître,VER,,6.752000000000001,"reparaître, reparu/reparue (reparaissant)"
verrouiller,VER,,6.75,"verrouiller, verrouillé/verrouillée (verrouillant)"
succomber,VER,,6.738,"succomber, succombé (succombant)"
haver,VER,,6.734,haver
discerner,VER,,6.71,"discerner, discerné (discernant)"
enrager,VER,,6.706,"enrager, enragé/enragée (enrageant)"
éparpiller,VER,,6.7,"éparpiller, éparpillé/éparpillée (éparpillant)"
purifier,VER,,6.696,"purifier, purifié/purifiée (purifiant)"
collaborer,VER,,6.682,"collaborer, collaboré (collaborant)"
tournoyer,VER,,6.676000000000001,"tournoyer, tournoyé (tournoyant)"
désarmer,VER,,6.676,"désarmer, désarmé/désarmée (désarmant)"
resserrer,VER,,6.676,"resserrer, resserré/resserrée (resserrant)"
durcir,VER,,6.67,"durcir, durci/durcie (durcissant)"
infiltrer,VER,,6.668,"infiltrer, infiltré/infiltrée (infiltrant)"
froncer,VER,,6.664000000000001,"froncer, froncé/froncée (fronçant)"
déduire,VER,,6.652,"déduire, déduit/déduite (déduisant)"
manoeuvrer,VER,,6.646000000000001,"manoeuvrer, manoeuvré/manoeuvrée (manoeuvrant)"
intituler,VER,,6.644,"intituler, intitulé/intitulée (intitulant)"
décliner,VER,,6.6419999999999995,"décliner, décliné/déclinée (déclinant)"
ressaisir,VER,,6.63,"ressaisir, ressaisi/ressaisie (ressaisissant)"
exalter,VER,,6.628,"exalter, exalté/exaltée (exaltant)"
déformer,VER,,6.622,"déformer, déformé/déformée (déformant)"
assombrir,VER,,6.61,"assombrir, assombri/assombrie (assombrissant)"
borner,VER,,6.61,"borner, borné/bornée (bornant)"
percher,VER,,6.61,"percher, perché/perchée"
aventurer,VER,,6.606,"aventurer, aventuré/aventurée (aventurant)"
accroître,VER,,6.566,"accroître, accru/accrue (accroissant)"
déguster,VER,,6.5600000000000005,"déguster, dégusté/dégustée (dégustant)"
dénicher,VER,,6.554,"dénicher, déniché/dénichée (dénichant)"
clocher,VER,,6.545999999999999,"clocher, cloché (clochant)"
rendormir,VER,,6.540000000000001,"rendormir, rendormi (rendormant)"
atténuer,VER,,6.538000000000001,"atténuer, atténué/atténuée (atténuant)"
alourdir,VER,,6.532,"alourdir, alourdi/alourdie (alourdissant)"
terroriser,VER,,6.5280000000000005,"terroriser, terrorisé/terrorisée (terrorisant)"
rallumer,VER,,6.506,"rallumer, rallumé/rallumée (rallumant)"
épater,VER,,6.4879999999999995,"épater, épaté/épatée (épatant)"
compenser,VER,,6.482,"compenser, compensé/compensée (compensant)"
marmonner,VER,,6.448,"marmonner, marmonné/marmonnée (marmonnant)"
enjamber,VER,,6.436000000000001,"enjamber, enjambé/enjambée (enjambant)"
river,VER,,6.434,"river, rivé/rivée (rivant)"
dispenser,VER,,6.422,"dispenser, dispensé/dispensée (dispensant)"
réviser,VER,,6.414000000000001,"réviser, révisé/révisée (révisant)"
daigner,VER,,6.402,"daigner, daigné (daignant)"
reconduire,VER,,6.390000000000001,"reconduire, reconduit/reconduite (reconduisant)"
cramponner,VER,,6.382,"cramponner, cramponné/cramponnée (cramponnant)"
adoucir,VER,,6.366,"adoucir, adouci/adoucie (adoucissant)"
éduquer,VER,,6.353999999999999,"éduquer, éduqué/éduquée (éduquant)"
contester,VER,,6.336,"contester, contesté/contestée (contestant)"
rebondir,VER,,6.324,"rebondir, rebondi/rebondie"
mouvoir,VER,,6.322,"mouvoir, mû (mouvant)"
broncher,VER,,6.318,"broncher, bronché (bronchant)"
palper,VER,,6.3020000000000005,"palper, palpé (palpant)"
sceller,VER,,6.292,"sceller, scellé/scellée (scellant)"
neiger,VER,,6.289999999999999,"neiger, neigé"
rajeunir,VER,,6.284000000000001,"rajeunir, rajeuni/rajeunie (rajeunissant)"
requérir,VER,,6.284,"requérir, requis/requise (requérant)"
bouder,VER,,6.282,"bouder, boudé/boudée (boudant)"
inclure,VER,,6.275999999999999,"inclure, inclus (incluant)"
reporter,VER,,6.272,"reporter, reporté/reportée (reportant)"
gaver,VER,,6.2700000000000005,"gaver, gavé/gavée (gavant)"
tressaillir,VER,,6.268000000000001,"tressaillir, tressailli (tressaillant)"
vaciller,VER,,6.258,"vaciller, vacillé (vacillant)"
propager,VER,,6.256,"propager, propagé/propagée (propageant)"
différer,VER,,6.2540000000000004,"différer, différé/différée (différant)"
ridiculiser,VER,,6.252000000000001,"ridiculiser, ridiculisé/ridiculisée (ridiculisant)"
décéder,VER,,6.244000000000001,"décéder, décédé/décédée"
tisser,VER,,6.242,"tisser, tissé/tissée (tissant)"
rimer,VER,,6.241999999999999,"rimer, rimé/rimée"
coter,VER,,6.234000000000001,"coter, coté/cotée"
affaler,VER,,6.226000000000001,"affaler, affalé/affalée (affalant)"
abstenir,VER,,6.224,"abstenir, abstenu/abstenue (abstenant)"
grignoter,VER,,6.22,"grignoter, grignoté/grignotée (grignotant)"
aménager,VER,,6.198,"aménager, aménagé/aménagée (aménageant)"
charmer,VER,,6.198,"charmer, charmé/charmée (charmant)"
suffoquer,VER,,6.192,"suffoquer, suffoqué/suffoquée (suffoquant)"
bénéficier,VER,,6.174,"bénéficier, bénéficié (bénéficiant)"
illustrer,VER,,6.1739999999999995,"illustrer, illustré/illustrée (illustrant)"
favoriser,VER,,6.172,"favoriser, favorisé/favorisée (favorisant)"
shooter,VER,,6.16,"shooter, shooté/shootée (shootant)"
blottir,VER,,6.156000000000001,"blottir, blotti/blottie (blottissant)"
empresser,VER,,6.154000000000001,"empresser, empressé/empressée (empressant)"
mobiliser,VER,,6.15,"mobiliser, mobilisé/mobilisée (mobilisant)"
frayer,VER,,6.144,"frayer, frayé/frayée (frayant)"
paumer,VER,,6.13,"paumer, paumé/paumée (paumant)"
tituber,VER,,6.128000000000001,"tituber, titubé (titubant)"
rattacher,VER,,6.09,"rattacher, rattaché/rattachée (rattachant)"
absenter,VER,,6.087999999999999,"absenter, absenté/absentée (absentant)"
conjurer,VER,,6.068,"conjurer, conjuré/conjurée (conjurant)"
réprimer,VER,,6.064,"réprimer, réprimé/réprimée (réprimant)"
héberger,VER,,6.058,"héberger, hébergé/hébergée (hébergeant)"
doter,VER,,6.0440000000000005,"doter, doté/dotée (dotant)"
redoubler,VER,,6.042,"redoubler, redoublé/redoublée (redoublant)"
déverser,VER,,6.018000000000001,"déverser, déversé/déversée (déversant)"
entraver,VER,,6.016,"entraver, entravé/entravée (entravant)"
scintiller,VER,,6.006,"scintiller, scintillé (scintillant)"
amorcer,VER,,5.992,"amorcer, amorcé/amorcée (amorçant)"
broyer,VER,,5.9879999999999995,"broyer, broyé/broyée (broyant)"
esquiver,VER,,5.986000000000001,"esquiver, esquivé/esquivée (esquivant)"
hérisser,VER,,5.98,"hérisser, hérissé/hérissée (hérissant)"
pondre,VER,,5.974,"pondre, pondu/pondue (pondant)"
prélever,VER,,5.965999999999999,"prélever, prélevé/prélevée (prélevant)"
allier,VER,,5.96,"allier, allié/alliée (alliant)"
relancer,VER,,5.942,"relancer, relancé/relancée (relançant)"
caser,VER,,5.936,"caser, casé/casée (casant)"
assaillir,VER,,5.92,"assaillir, assailli/assaillie (assaillant)"
articuler,VER,,5.914000000000001,"articuler, articulé/articulée (articulant)"
acquitter,VER,,5.902,"acquitter, acquitté/acquittée (acquittant)"
transpercer,VER,,5.895999999999999,"transpercer, transpercé/transpercée (transperçant)"
ravager,VER,,5.894,"ravager, ravagé/ravagée"
pleurnicher,VER,,5.882,"pleurnicher, pleurniché (pleurnichant)"
desserrer,VER,,5.876,"desserrer, desserré/desserrée (desserrant)"
frire,VER,,5.87,"frire, frit"
trafiquer,VER,,5.862,"trafiquer, trafiqué/trafiquée (trafiquant)"
dégringoler,VER,,5.86,"dégringoler, dégringolé/dégringolée (dégringolant)"
impatienter,VER,,5.86,"impatienter, impatienté/impatientée (impatientant)"
angoisser,VER,,5.856,"angoisser, angoissé/angoissée (angoissant)"
conter,VER,,5.852,"conter, conté/contée (contant)"
dégonfler,VER,,5.816000000000001,"dégonfler, dégonflé/dégonflée (dégonflant)"
racler,VER,,5.816,"racler, raclé/raclée (raclant)"
repeindre,VER,,5.814,"repeindre, repeint/repeinte"
gober,VER,,5.811999999999999,"gober, gobé/gobée (gobant)"
recroqueviller,VER,,5.794000000000001,"recroqueviller, recroquevillé/recroquevillée (recroquevillant)"
bredouiller,VER,,5.79,"bredouiller, bredouillé (bredouillant)"
démerder,VER,,5.79,"démerder, démerdé/démerdée"
ramer,VER,,5.79,"ramer, ramé (ramant)"
exaucer,VER,,5.784,"exaucer, exaucé/exaucée (exauçant)"
éclipser,VER,,5.78,"éclipser, éclipsé/éclipsée (éclipsant)"
griffer,VER,,5.779999999999999,"griffer, griffé/griffée (griffant)"
surfer,VER,,5.776,"surfer, surfé (surfant)"
dénouer,VER,,5.772000000000001,"dénouer, dénoué/dénouée (dénouant)"
lisser,VER,,5.764,"lisser, lissé/lissée (lissant)"
simuler,VER,,5.763999999999999,"simuler, simulé/simulée (simulant)"
vautrer,VER,,5.7459999999999996,"vautrer, vautré/vautrée (vautrant)"
enfler,VER,,5.742,"enfler, enflé/enflée (enflant)"
balbutier,VER,,5.734,"balbutier, balbutié (balbutiant)"
exterminer,VER,,5.7299999999999995,"exterminer, exterminé/exterminée (exterminant)"
astiquer,VER,,5.720000000000001,"astiquer, astiqué/astiquée (astiquant)"
replonger,VER,,5.716,"replonger, replongé/replongée (replongeant)"
survoler,VER,,5.715999999999999,"survoler, survolé/survolée (survolant)"
assoupir,VER,,5.712,"assoupir, assoupi/assoupie (assoupissant)"
démasquer,VER,,5.71,"démasquer, démasqué/démasquée (démasquant)"
trotter,VER,,5.704,"trotter, trotté (trottant)"
résider,VER,,5.698,"résider, résidé (résidant)"
répartir,VER,,5.694,"répartir, réparti/répartie (répartissant)"
affranchir,VER,,5.69,"affranchir, affranchi/affranchie (affranchissant)"
fouler,VER,,5.672000000000001,"fouler, foulé/foulée (foulant)"
initier,VER,,5.666,"initier, initié/initiée (initiant)"
acquiescer,VER,,5.662000000000001,"acquiescer, acquiescé (acquiesçant)"
déceler,VER,,5.66,"déceler, décelé/décelée (décelant)"
apprivoiser,VER,,5.656000000000001,"apprivoiser, apprivoisé/apprivoisée (apprivoisant)"
grommeler,VER,,5.652,"grommeler, grommelé/grommelée (grommelant)"
éplucher,VER,,5.638,"éplucher, épluché/épluchée (épluchant)"
déraper,VER,,5.634,"déraper, dérapé (dérapant)"
émaner,VER,,5.634,"émaner, émané/émanée (émanant)"
approprier,VER,,5.626,"approprier, approprié/appropriée (appropriant)"
osciller,VER,,5.622,"osciller, oscillé (oscillant)"
secourir,VER,,5.602,"secourir, secouru/secourue (secourant)"
devancer,VER,,5.58,"devancer, devancé/devancée (devançant)"
onduler,VER,,5.58,"onduler, ondulé/ondulée (ondulant)"
surnommer,VER,,5.577999999999999,"surnommer, surnommé/surnommée (surnommant)"
abolir,VER,,5.5760000000000005,"abolir, aboli/abolie (abolissant)"
mûrir,VER,,5.558,"mûrir, mûri/mûrie (mûrissant)"
connecter,VER,,5.5440000000000005,"connecter, connecté/connectée (connectant)"
bannir,VER,,5.542,"bannir, banni/bannie (bannissant)"
débloquer,VER,,5.534000000000001,"débloquer, débloqué/débloquée (débloquant)"
rayonner,VER,,5.504,"rayonner, rayonné (rayonnant)"
dédaigner,VER,,5.496,"dédaigner, dédaigné/dédaignée (dédaignant)"
rectifier,VER,,5.496,"rectifier, rectifié/rectifiée (rectifiant)"
fausser,VER,,5.486,"fausser, faussé/faussée (faussant)"
remarier,VER,,5.478,"remarier, remarié/remariée (remariant)"
crisser,VER,,5.472,"crisser, crissé (crissant)"
collectionner,VER,,5.4719999999999995,"collectionner, collectionné (collectionnant)"
expirer,VER,,5.4719999999999995,"expirer, expiré/expirée (expirant)"
gaffer,VER,,5.4719999999999995,"gaffer, gaffé/gaffée (gaffant)"
affamer,VER,,5.46,"affamer, affamé/affamée (affamant)"
recoucher,VER,,5.458,"recoucher, recouché/recouchée (recouchant)"
flirter,VER,,5.452,"flirter, flirté (flirtant)"
noircir,VER,,5.448,"noircir, noirci/noircie (noircissant)"
fracasser,VER,,5.446,"fracasser, fracassé/fracassée (fracassant)"
intercepter,VER,,5.443999999999999,"intercepter, intercepté/interceptée (interceptant)"
taquiner,VER,,5.44,"taquiner, taquiné/taquinée (taquinant)"
maltraiter,VER,,5.433999999999999,"maltraiter, maltraité/maltraitée (maltraitant)"
ranimer,VER,,5.428,"ranimer, ranimé/ranimée (ranimant)"
poindre,VER,,5.412000000000001,poindre
picoler,VER,,5.398,"picoler, picolé (picolant)"
gicler,VER,,5.396000000000001,"gicler, giclé/giclée (giclant)"
vénérer,VER,,5.38,"vénérer, vénéré/vénérée (vénérant)"
amasser,VER,,5.372,"amasser, amassé/amassée (amassant)"
surpasser,VER,,5.364,"surpasser, surpassé/surpassée (surpassant)"
bronzer,VER,,5.356,"bronzer, bronzé/bronzée (bronzant)"
trier,VER,,5.344,"trier, trié/triée (triant)"
injecter,VER,,5.342,"injecter, injecté/injectée (injectant)"
déferler,VER,,5.34,"déferler, déferlé (déferlant)"
administrer,VER,,5.334,"administrer, administré/administrée (administrant)"
résulter,VER,,5.332000000000001,"résulter, résulté (résultant)"
édifier,VER,,5.324000000000001,"édifier, édifié/édifiée (édifiant)"
ensevelir,VER,,5.292,"ensevelir, enseveli/ensevelie (ensevelissant)"
pétrir,VER,,5.292,"pétrir, pétri/pétrie (pétrissant)"
tapir,VER,,5.280000000000001,"tapir, tapi/tapie"
méprendre,VER,,5.28,"méprendre, mépris (méprenant)"
tinter,VER,,5.274,"tinter, tinté (tintant)"
enivrer,VER,,5.268000000000001,"enivrer, enivré/enivrée (enivrant)"
parfumer,VER,,5.241999999999999,"parfumer, parfumé/parfumée"
combiner,VER,,5.24,"combiner, combiné/combinée (combinant)"
régir,VER,,5.24,"régir, régi/régie (régissant)"
grimacer,VER,,5.2379999999999995,"grimacer, grimacé (grimaçant)"
léguer,VER,,5.232,"léguer, légué/léguée (léguant)"
choir,VER,,5.2299999999999995,"choir, chu/chue"
écorcher,VER,,5.224,"écorcher, écorché/écorchée (écorchant)"
restituer,VER,,5.220000000000001,"restituer, restitué/restituée (restituant)"
programmer,VER,,5.204,"programmer, programmé/programmée"
varier,VER,,5.182,"varier, varié/variée (variant)"
haleter,VER,,5.178,"haleter, haleté (haletant)"
engourdir,VER,,5.168,"engourdir, engourdi/engourdie (engourdissant)"
planifier,VER,,5.162,"planifier, planifié/planifiée (planifiant)"
dévouer,VER,,5.15,"dévouer, dévoué/dévouée (dévouant)"
palpiter,VER,,5.148000000000001,"palpiter, palpité (palpitant)"
souder,VER,,5.135999999999999,"souder, soudé/soudée (soudant)"
rétrécir,VER,,5.134,"rétrécir, rétréci/rétrécie (rétrécissant)"
bourdonner,VER,,5.132,"bourdonner, bourdonné (bourdonnant)"
assembler,VER,,5.128,"assembler, assemblé/assemblée (assemblant)"
éclabousser,VER,,5.1080000000000005,"éclabousser, éclaboussé/éclaboussée (éclaboussant)"
affaisser,VER,,5.106000000000001,"affaisser, affaissé/affaissée (affaissant)"
prodiguer,VER,,5.102,"prodiguer, prodigué/prodiguée (prodiguant)"
saper,VER,,5.102,"saper, sapé/sapée"
étinceler,VER,,5.098000000000001,"étinceler, étincelé (étincelant)"
languir,VER,,5.082,"languir, langui (languissant)"
niquer,VER,,5.082,"niquer, niqué/niquée"
doucher,VER,,5.077999999999999,"doucher, douché/douchée (douchant)"
saccager,VER,,5.0760000000000005,"saccager, saccagé/saccagée (saccageant)"
muter,VER,,5.0600000000000005,"muter, muté/mutée (mutant)"
tapisser,VER,,5.052,"tapisser, tapissé/tapissée (tapissant)"
recoudre,VER,,5.048,"recoudre, recousu/recousue (recousant)"
tortiller,VER,,5.04,"tortiller, tortillé/tortillée (tortillant)"
mendier,VER,,5.038,"mendier, mendié/mendiée (mendiant)"
visser,VER,,5.0360000000000005,"visser, vissé/vissée (vissant)"
marteler,VER,,5.034000000000001,"marteler, martelé/martelée (martelant)"
suspecter,VER,,5.03,"suspecter, suspecté/suspectée (suspectant)"
décapiter,VER,,5.016,"décapiter, décapité/décapitée (décapitant)"
foudroyer,VER,,5.0120000000000005,"foudroyer, foudroyé/foudroyée (foudroyant)"
arpenter,VER,,5.012,"arpenter, arpenté/arpentée (arpentant)"
lamenter,VER,,4.994,"lamenter, lamenté (lamentant)"
avorter,VER,,4.986,"avorter, avorté/avortée (avortant)"
confisquer,VER,,4.984,"confisquer, confisqué/confisquée (confisquant)"
pomper,VER,,4.98,"pomper, pompé/pompée (pompant)"
débrancher,VER,,4.978,"débrancher, débranché/débranchée (débranchant)"
alléger,VER,,4.946,"alléger, allégé/allégée (allégeant)"
incendier,VER,,4.946,"incendier, incendié/incendiée (incendiant)"
ouïr,VER,,4.944,"ouïr, ouï/ouïe (oyant)"
inculper,VER,,4.928000000000001,"inculper, inculpé/inculpée (inculpant)"
coffrer,VER,,4.922,"coffrer, coffré/coffrée"
chavirer,VER,,4.906000000000001,"chavirer, chaviré/chavirée (chavirant)"
promouvoir,VER,,4.8919999999999995,"promouvoir, promu/promue"
ronronner,VER,,4.888,"ronronner, ronronné (ronronnant)"
bricoler,VER,,4.878,"bricoler, bricolé/bricolée (bricolant)"
fredonner,VER,,4.878,"fredonner, fredonné/fredonnée (fredonnant)"
cavaler,VER,,4.868,"cavaler, cavalé (cavalant)"
crépiter,VER,,4.866,"crépiter, crépité (crépitant)"
saboter,VER,,4.8580000000000005,"saboter, saboté/sabotée (sabotant)"
grelotter,VER,,4.858,"grelotter, grelotté/grelottée (grelottant)"
teinter,VER,,4.848,"teinter, teinté/teintée (teintant)"
extirper,VER,,4.838000000000001,"extirper, extirpé/extirpée (extirpant)"
bonnir,VER,,4.838,"bonnir, bonni/bonnie"
déballer,VER,,4.83,"déballer, déballé/déballée (déballant)"
rappliquer,VER,,4.827999999999999,"rappliquer, rappliqué"
bafouiller,VER,,4.816,"bafouiller, bafouillé (bafouillant)"
simplifier,VER,,4.816,"simplifier, simplifié/simplifiée (simplifiant)"
exhaler,VER,,4.804,"exhaler, exhalé/exhalée (exhalant)"
écoeurer,VER,,4.800000000000001,"écoeurer, écoeuré/écoeurée (écoeurant)"
fuser,VER,,4.8,"fuser, fusé/fusée (fusant)"
sous-estimer,VER,,4.794,"sous-estimer, sous-estimé/sous-estimée"
enfreindre,VER,,4.786,"enfreindre, enfreint/enfreinte (enfreignant)"
camoufler,VER,,4.774,"camoufler, camouflé/camouflée (camouflant)"
pourchasser,VER,,4.768,"pourchasser, pourchassé/pourchassée (pourchassant)"
modeler,VER,,4.748,"modeler, modelé/modelée (modelant)"
déplorer,VER,,4.734,"déplorer, déploré/déplorée (déplorant)"
égaler,VER,,4.732,"égaler, égalé/égalée (égalant)"
griser,VER,,4.726,"griser, grisé/grisée (grisant)"
bluffer,VER,,4.724,"bluffer, bluffé/bluffée (bluffant)"
ligoter,VER,,4.7219999999999995,"ligoter, ligoté/ligotée (ligotant)"
crouler,VER,,4.718,"crouler, croulé/croulée (croulant)"
magner,VER,,4.708,"magner, magné"
atteler,VER,,4.704000000000001,"atteler, attelé/attelée (attelant)"
spécialiser,VER,,4.702,"spécialiser, spécialisé/spécialisée (spécialisant)"
décomposer,VER,,4.694,"décomposer, décomposé/décomposée (décomposant)"
déterrer,VER,,4.668,"déterrer, déterré/déterrée (déterrant)"
appréhender,VER,,4.667999999999999,"appréhender, appréhendé/appréhendée (appréhendant)"
échauffer,VER,,4.666,"échauffer, échauffé/échauffée (échauffant)"
éponger,VER,,4.662,"éponger, épongé/épongée (épongeant)"
pétrifier,VER,,4.654,"pétrifier, pétrifié/pétrifiée (pétrifiant)"
corrompre,VER,,4.652,"corrompre, corrompu/corrompue (corrompant)"
fléchir,VER,,4.652,"fléchir, fléchi/fléchie (fléchissant)"
terrer,VER,,4.652,"terrer, terré/terrée (terrant)"
soûler,VER,,4.65,"soûler, soûlé/soûlée (soûlant)"
tâtonner,VER,,4.636,"tâtonner, tâtonné/tâtonnée (tâtonnant)"
sillonner,VER,,4.632000000000001,"sillonner, sillonné/sillonnée (sillonnant)"
patauger,VER,,4.61,"patauger, pataugé (pataugeant)"
boxer,VER,,4.604,"boxer, boxé (boxant)"
friser,VER,,4.604,"friser, frisé/frisée (frisant)"
découverte,VER,f,4.584,découverte
altérer,VER,,4.572,"altérer, altéré/altérée (altérant)"
convier,VER,,4.572,"convier, convié/conviée (conviant)"
purger,VER,,4.572,"purger, purgé/purgée (purgeant)"
peloter,VER,,4.5680000000000005,"peloter, peloté/pelotée (pelotant)"
meubler,VER,,4.568,"meubler, meublé/meublée (meublant)"
bégayer,VER,,4.566,"bégayer, bégayé (bégayant)"
arborer,VER,,4.561999999999999,"arborer, arboré/arborée (arborant)"
dévaliser,VER,,4.544,"dévaliser, dévalisé/dévalisée (dévalisant)"
pulvériser,VER,,4.542,"pulvériser, pulvérisé/pulvérisée (pulvérisant)"
stationner,VER,,4.542,"stationner, stationné/stationnée (stationnant)"
cambrioler,VER,,4.54,"cambrioler, cambriolé/cambriolée (cambriolant)"
stresser,VER,,4.54,"stresser, stressé/stressée (stressant)"
ruminer,VER,,4.536,"ruminer, ruminé/ruminée (ruminant)"
embaumer,VER,,4.534000000000001,"embaumer, embaumé/embaumée"
désobéir,VER,,4.526,"désobéir, désobéi (désobéissant)"
assigner,VER,,4.522,"assigner, assigné/assignée (assignant)"
aiguiser,VER,,4.516,"aiguiser, aiguisé/aiguisée (aiguisant)"
mimer,VER,,4.502,"mimer, mimé/mimée (mimant)"
siffloter,VER,,4.492000000000001,"siffloter, siffloté (sifflotant)"
épaissir,VER,,4.49,"épaissir, épaissi/épaissie (épaississant)"
somnoler,VER,,4.488,"somnoler, somnolé (somnolant)"
délaisser,VER,,4.4879999999999995,"délaisser, délaissé/délaissée (délaissant)"
clamer,VER,,4.486,"clamer, clamé/clamée (clamant)"
pivoter,VER,,4.470000000000001,"pivoter, pivoté (pivotant)"
abréger,VER,,4.47,"abréger, abrégé/abrégée (abrégeant)"
vernir,VER,,4.466,"vernir, verni/vernie (vernissant)"
estomper,VER,,4.464,"estomper, estompé/estompée (estompant)"
piler,VER,,4.464,"piler, pilé/pilée (pilant)"
faner,VER,,4.454000000000001,"faner, fané/fanée (fanant)"
mouler,VER,,4.448,"mouler, moulé/moulée (moulant)"
ravaler,VER,,4.448,"ravaler, ravalé/ravalée (ravalant)"
amplifier,VER,,4.438000000000001,"amplifier, amplifié/amplifiée (amplifiant)"
soustraire,VER,,4.438,"soustraire, soustrait/soustraite (soustrayant)"
surcharger,VER,,4.432,"surcharger, surchargé/surchargée (surchargeant)"
côtoyer,VER,,4.4239999999999995,"côtoyer, côtoyé/côtoyée (côtoyant)"
