lemme,cgram,genre,freqlem,forms
douille,NOM,f,3.606,"douille, douilles"
déclin,NOM,m,3.606,"déclin, déclins"
effusion,NOM,f,3.606,"effusion, effusions"
syndrome,NOM,m,3.606,"syndrome, syndromes"
caricature,NOM,f,3.604,"caricature, caricatures"
abat-jour,NOM,m,3.6020000000000003,abat-jour
messire,NOM,m,3.6020000000000003,"messire, messires"
adoption,NOM,f,3.5999999999999996,"adoption, adoptions"
panache,NOM,m,3.5980000000000003,"panache, panaches"
asphalte,NOM,m,3.596,asphalte
capitulation,NOM,f,3.5940000000000003,"capitulation, capitulations"
détermination,NOM,f,3.5940000000000003,"détermination, déterminations"
cafetière,NOM,f,3.5939999999999994,"cafetière, cafetières"
espadrille,NOM,f,3.5880000000000005,"espadrille, espadrilles"
dépendance,NOM,f,3.588,"dépendance, dépendances"
poulain,NOM,m,3.588,poulain/poulaine poulains/poulaines
gueux,NOM,m,3.5860000000000003,gueux/gueuse gueux/gueuses
absurde,NOM,m,3.586,"absurde, absurdes"
grave,NOM,,3.584,"grave, graves"
arc-en-ciel,NOM,m,3.5839999999999996,"arc-en-ciel, arcs-en-ciel"
fabricant,NOM,m,3.582,fabricant/fabricante fabricants/fabricantes
envol,NOM,m,3.58,"envol, envols"
overdose,NOM,f,3.5780000000000003,"overdose, overdoses"
plongeur,NOM,m,3.5780000000000003,plongeur/plongeuse plongeurs/plongeuses
cor,NOM,m,3.578,"cor, cors"
extra,NOM,m,3.578,"extra, extras"
impossibilité,NOM,f,3.576,"impossibilité, impossibilités"
guidon,NOM,m,3.5740000000000003,"guidon, guidons"
répertoire,NOM,m,3.574,"répertoire, répertoires"
tolérance,NOM,f,3.574,tolérance
bossu,NOM,m,3.572,"bossu, bossus"
déchéance,NOM,f,3.5700000000000003,"déchéance, déchéances"
fa,NOM,m,3.5700000000000003,fa
infarctus,NOM,m,3.5700000000000003,infarctus
acclamation,NOM,f,3.568,"acclamation, acclamations"
maturité,NOM,f,3.566,maturité
coût,NOM,m,3.564,"coût, coûts"
kidnapping,NOM,m,3.564,"kidnapping, kidnappings"
mayonnaise,NOM,f,3.564,"mayonnaise, mayonnaises"
opposé,NOM,m,3.564,"opposé, opposés"
orgie,NOM,f,3.564,"orgie, orgies"
solide,NOM,m,3.5580000000000003,"solide, solides"
clairon,NOM,m,3.558,"clairon, clairons"
ra,NOM,m,3.558,ra
éveil,NOM,m,3.558,"éveil, éveils"
affront,NOM,m,3.556,"affront, affronts"
chenille,NOM,f,3.556,"chenille, chenilles"
lilas,NOM,m,3.556,lilas
minorité,NOM,f,3.5540000000000003,"minorité, minorités"
moquerie,NOM,f,3.5540000000000003,"moquerie, moqueries"
paumé,NOM,m,3.5540000000000003,paumé/paumée paumés/paumées
au-delà,NOM,m,3.552,au-delà
nouveau-né,NOM,m,3.552,"nouveau-né, nouveau-nés"
once,NOM,f,3.5519999999999996,"once, onces"
tapin,NOM,m,3.55,"tapin, tapins"
transe,NOM,f,3.55,"transe, transes"
basse,NOM,f,3.5460000000000003,"basse, basses"
gourde,NOM,f,3.5460000000000003,"gourde, gourdes"
plénitude,NOM,f,3.5460000000000003,"plénitude, plénitudes"
ruche,NOM,f,3.546,"ruche, ruches"
abonnement,NOM,m,3.54,"abonnement, abonnements"
gymnase,NOM,m,3.54,"gymnase, gymnases"
cratère,NOM,m,3.5380000000000003,"cratère, cratères"
oasis,NOM,f,3.534,oasis
bile,NOM,f,3.532,"bile, biles"
maisonnette,NOM,f,3.5300000000000002,"maisonnette, maisonnettes"
basque,NOM,,3.528,"basque, basques"
tact,NOM,m,3.528,tact
fumeur,NOM,m,3.5260000000000002,fumeur/fumeuse fumeurs/fumeuses
agressivité,NOM,f,3.524,"agressivité, agressivités"
crépitement,NOM,m,3.524,"crépitement, crépitements"
raid,NOM,m,3.524,"raid, raids"
blockhaus,NOM,m,3.5220000000000002,blockhaus
poivrot,NOM,m,3.522,poivrot/poivrote poivrots/poivrotes
toque,NOM,f,3.5200000000000005,"toque, toques"
arbuste,NOM,m,3.52,"arbuste, arbustes"
somnambule,NOM,,3.5180000000000002,"somnambule, somnambules"
ravage,NOM,m,3.5120000000000005,"ravage, ravages"
extinction,NOM,f,3.512,extinction
extrait,NOM,m,3.512,"extrait, extraits"
dépens,NOM,m,3.51,dépens
violation,NOM,f,3.508,"violation, violations"
vagin,NOM,m,3.5040000000000004,"vagin, vagins"
avatar,NOM,m,3.502,"avatar, avatars"
stupidité,NOM,f,3.502,"stupidité, stupidités"
absent,NOM,m,3.5,absent/absente absents/absentes
répugnance,NOM,f,3.5,"répugnance, répugnances"
bambou,NOM,m,3.498,"bambou, bambous"
pastèque,NOM,f,3.496,"pastèque, pastèques"
appelé,NOM,m,3.4939999999999998,"appelé, appelés"
carrosserie,NOM,f,3.49,"carrosserie, carrosseries"
non,NOM,m,3.4880000000000004,non
employeur,NOM,m,3.4859999999999998,"employeur, employeurs"
faune,NOM,,3.484,"faune, faunes"
relax,NOM,,3.484,relax
truffe,NOM,f,3.482,"truffe, truffes"
aptitude,NOM,f,3.4800000000000004,"aptitude, aptitudes"
l,NOM,m,3.4800000000000004,"l, l'"
mortier,NOM,m,3.4800000000000004,"mortier, mortiers"
raffinement,NOM,m,3.4780000000000006,"raffinement, raffinements"
céréale,NOM,f,3.478,"céréale, céréales"
surf,NOM,m,3.478,surf
tendre,NOM,,3.4779999999999998,"tendre, tendres"
schéma,NOM,m,3.474,"schéma, schémas"
nageur,NOM,m,3.468,nageur/nageuse nageurs/nageuses
romance,NOM,,3.468,"romance, romances"
routier,NOM,m,3.468,routier/routière routiers
réacteur,NOM,m,3.468,"réacteur, réacteurs"
affamé,NOM,m,3.466,affamé/affamée affamés/affamées
langouste,NOM,f,3.4640000000000004,"langouste, langoustes"
argenterie,NOM,f,3.4619999999999997,"argenterie, argenteries"
ex-mari,NOM,m,3.4619999999999997,"ex-mari, ex-maris"
délivrance,NOM,f,3.46,"délivrance, délivrances"
gestion,NOM,f,3.458,gestion
téton,NOM,m,3.458,"téton, tétons"
joyau,NOM,m,3.4560000000000004,"joyau, joyaux"
pesanteur,NOM,f,3.4560000000000004,"pesanteur, pesanteurs"
dock,NOM,m,3.456,"dock, docks"
aboiement,NOM,m,3.4540000000000006,"aboiement, aboiements"
brasier,NOM,m,3.45,"brasier, brasiers"
matricule,NOM,,3.4459999999999997,"matricule, matricules"
punch,NOM,m,3.4459999999999997,"punch, punchs"
cliquetis,NOM,m,3.444,cliquetis
framboise,NOM,f,3.444,"framboise, framboises"
grammaire,NOM,f,3.442,"grammaire, grammaires"
sacrement,NOM,m,3.442,"sacrement, sacrements"
hystérie,NOM,f,3.4400000000000004,"hystérie, hystéries"
médiocrité,NOM,f,3.4400000000000004,"médiocrité, médiocrités"
sévérité,NOM,f,3.4400000000000004,"sévérité, sévérités"
mêlée,NOM,f,3.44,"mêlée, mêlées"
ceinturon,NOM,m,3.4380000000000006,"ceinturon, ceinturons"
inondation,NOM,f,3.4379999999999997,"inondation, inondations"
plombe,NOM,f,3.4360000000000004,"plombe, plombes"
grief,NOM,m,3.434,"grief, griefs"
stupéfaction,NOM,f,3.432,stupéfaction
tif,NOM,m,3.4299999999999997,"tif, tifs"
zombie,NOM,m,3.428,"zombie, zombies"
cloître,NOM,m,3.426,"cloître, cloîtres"
ignorant,NOM,m,3.426,ignorant/ignorante ignorants/ignorantes
demi-douzaine,NOM,f,3.4240000000000004,demi-douzaine
ravissement,NOM,m,3.4240000000000004,"ravissement, ravissements"
cornichon,NOM,m,3.4219999999999997,"cornichon, cornichons"
couvre-feu,NOM,m,3.4219999999999997,couvre-feu
trique,NOM,f,3.4219999999999997,"trique, triques"
bienfaiteur,NOM,m,3.42,bienfaiteur/bienfaitrice bienfaiteurs/bienfaitrices
dégoûtant,NOM,m,3.42,dégoûtant/dégoûtante dégoûtants/dégoûtantes
parachutiste,NOM,,3.42,"parachutiste, parachutistes"
parenté,NOM,f,3.42,"parenté, parentés"
inconscience,NOM,f,3.414,"inconscience, inconsciences"
bouée,NOM,f,3.412,"bouée, bouées"
panthère,NOM,f,3.412,"panthère, panthères"
croisé,NOM,m,3.41,"croisé, croisés"
informateur,NOM,m,3.41,informateur/informatrice informateurs
fax,NOM,m,3.4099999999999997,fax
côtelette,NOM,f,3.4080000000000004,"côtelette, côtelettes"
fief,NOM,m,3.4080000000000004,"fief, fiefs"
plongeon,NOM,m,3.4080000000000004,"plongeon, plongeons"
suie,NOM,f,3.404,"suie, suies"
brouette,NOM,f,3.4000000000000004,"brouette, brouettes"
handicapé,NOM,m,3.4,handicapé/handicapée handicapés/handicapées
motivation,NOM,f,3.3979999999999997,"motivation, motivations"
venin,NOM,m,3.3979999999999997,"venin, venins"
libraire,NOM,,3.396,"libraire, libraires"
rigole,NOM,f,3.396,"rigole, rigoles"
lesbien,NOM,m,3.392,lesbien/lesbienne lesbiennes
larbin,NOM,m,3.39,"larbin, larbins"
ornement,NOM,m,3.3880000000000003,"ornement, ornements"
catéchisme,NOM,m,3.388,"catéchisme, catéchismes"
sensualité,NOM,f,3.388,"sensualité, sensualités"
nymphe,NOM,f,3.386,"nymphe, nymphes"
porto,NOM,m,3.38,"porto, portos"
séducteur,NOM,m,3.378,séducteur/séductrice séducteurs/séductrices
frustration,NOM,f,3.376,"frustration, frustrations"
girafe,NOM,f,3.3720000000000003,"girafe, girafes"
tournevis,NOM,m,3.3720000000000003,tournevis
bricole,NOM,f,3.37,"bricole, bricoles"
brindille,NOM,f,3.37,"brindille, brindilles"
fessée,NOM,f,3.3680000000000003,"fessée, fessées"
sommier,NOM,m,3.3680000000000003,"sommier, sommiers"
électeur,NOM,m,3.3680000000000003,électeur/électrice électeurs/électrices
internet,NOM,,3.366,internet
nylon,NOM,m,3.366,"nylon, nylons"
tome,NOM,m,3.3640000000000003,"tome, tomes"
rêveur,NOM,m,3.364,rêveur/rêveuse rêveurs/rêveuses
phoque,NOM,m,3.362,"phoque, phoques"
absolu,NOM,m,3.3600000000000003,"absolu, absolus"
atome,NOM,m,3.358,"atome, atomes"
escadre,NOM,f,3.3560000000000003,"escadre, escadres"
friche,NOM,f,3.3560000000000003,"friche, friches"
orchidée,NOM,f,3.356,"orchidée, orchidées"
carillon,NOM,m,3.354,"carillon, carillons"
journalisme,NOM,m,3.354,journalisme
mas,NOM,m,3.354,mas
sanction,NOM,f,3.354,"sanction, sanctions"
adaptation,NOM,f,3.3520000000000003,"adaptation, adaptations"
désolation,NOM,f,3.3520000000000003,"désolation, désolations"
atrocité,NOM,f,3.352,"atrocité, atrocités"
bactérie,NOM,f,3.352,"bactérie, bactéries"
diplomatie,NOM,f,3.352,diplomatie
turban,NOM,m,3.352,"turban, turbans"
fouillis,NOM,m,3.3500000000000005,fouillis
tapage,NOM,m,3.3500000000000005,"tapage, tapages"
citerne,NOM,f,3.35,"citerne, citernes"
nomination,NOM,f,3.3440000000000003,"nomination, nominations"
devanture,NOM,f,3.344,"devanture, devantures"
roule,NOM,m,3.3419999999999996,"roule, roules"
parloir,NOM,m,3.34,"parloir, parloirs"
poigne,NOM,f,3.34,"poigne, poignes"
mutisme,NOM,m,3.338,"mutisme, mutismes"
vendu,NOM,m,3.338,vendu/vendue vendus/vendues
noisette,NOM,f,3.3360000000000003,"noisette, noisettes"
plant,NOM,m,3.3360000000000003,"plant, plants"
autruche,NOM,f,3.334,"autruche, autruches"
engrais,NOM,m,3.3339999999999996,engrais
solennité,NOM,f,3.3339999999999996,"solennité, solennités"
taxe,NOM,f,3.332,"taxe, taxes"
réchaud,NOM,m,3.3280000000000003,"réchaud, réchauds"
toiture,NOM,f,3.3280000000000003,"toiture, toitures"
coteau,NOM,m,3.326,"coteau, coteaux"
maigre,NOM,,3.3259999999999996,"maigre, maigres"
anesthésie,NOM,f,3.3240000000000003,"anesthésie, anesthésies"
brochure,NOM,f,3.324,"brochure, brochures"
concitoyen,NOM,m,3.324,concitoyen/concitoyenne concitoyens/concitoyennes
sous-bois,NOM,m,3.3220000000000005,sous-bois
caractéristique,NOM,f,3.322,"caractéristique, caractéristiques"
rivalité,NOM,f,3.322,"rivalité, rivalités"
vulgarité,NOM,f,3.322,"vulgarité, vulgarités"
échelon,NOM,m,3.3200000000000003,"échelon, échelons"
violoncelle,NOM,m,3.32,"violoncelle, violoncelles"
réclame,NOM,f,3.3180000000000005,"réclame, réclames"
rayonnement,NOM,m,3.318,"rayonnement, rayonnements"
modification,NOM,f,3.3179999999999996,"modification, modifications"
mobilier,NOM,m,3.3160000000000003,"mobilier, mobiliers"
escadrille,NOM,f,3.316,"escadrille, escadrilles"
gîte,NOM,,3.316,"gîte, gîtes"
auréole,NOM,f,3.314,"auréole, auréoles"
graffiti,NOM,m,3.314,"graffiti, graffitis"
rigolo,NOM,m,3.314,"rigolo, rigolos"
servitude,NOM,f,3.314,"servitude, servitudes"
croiseur,NOM,m,3.3120000000000003,"croiseur, croiseurs"
flair,NOM,m,3.312,flair
aristocrate,NOM,,3.31,"aristocrate, aristocrates"
articulation,NOM,f,3.3099999999999996,"articulation, articulations"
vilain,NOM,m,3.3099999999999996,"vilain, vilains"
documentaire,NOM,m,3.308,"documentaire, documentaires"
emprise,NOM,f,3.308,"emprise, emprises"
mésange,NOM,f,3.308,"mésange, mésanges"
bottine,NOM,f,3.306,"bottine, bottines"
habitation,NOM,f,3.306,"habitation, habitations"
persécution,NOM,f,3.3040000000000003,"persécution, persécutions"
normale,NOM,f,3.304,"normale, normales"
préservatif,NOM,m,3.3020000000000005,"préservatif, préservatifs"
handicap,NOM,m,3.3000000000000003,"handicap, handicaps"
pneumonie,NOM,f,3.3,"pneumonie, pneumonies"
concombre,NOM,m,3.298,"concombre, concombres"
corniche,NOM,f,3.298,"corniche, corniches"
colon,NOM,m,3.294,"colon, colons"
paralysie,NOM,f,3.294,"paralysie, paralysies"
traîne,NOM,f,3.294,"traîne, traînes"
brevet,NOM,m,3.292,"brevet, brevets"
épi,NOM,m,3.29,"épi, épis"
résistant,NOM,m,3.2880000000000003,résistant/résistante résistants/résistantes
glissement,NOM,m,3.288,"glissement, glissements"
daim,NOM,m,3.286,"daim, daims"
mangeur,NOM,m,3.286,mangeur/mangeuse mangeurs/mangeuses
sarcasme,NOM,m,3.286,"sarcasme, sarcasmes"
débit,NOM,m,3.284,"débit, débits"
poney,NOM,m,3.284,"poney, poneys"
carrosse,NOM,m,3.282,"carrosse, carrosses"
lave,NOM,f,3.282,"lave, laves"
convenance,NOM,f,3.2800000000000002,"convenance, convenances"
justification,NOM,f,3.2800000000000002,"justification, justifications"
scooter,NOM,m,3.2800000000000002,"scooter, scooters"
maton,NOM,m,3.2780000000000005,maton/matonne matons/matonnes
augure,NOM,m,3.278,"augure, augures"
vizir,NOM,m,3.278,"vizir, vizirs"
avancement,NOM,m,3.2760000000000002,"avancement, avancements"
consulat,NOM,m,3.276,"consulat, consulats"
vétéran,NOM,m,3.276,"vétéran, vétérans"
muet,NOM,m,3.274,"muet, muets"
mousquetaire,NOM,m,3.272,"mousquetaire, mousquetaires"
immigration,NOM,f,3.2700000000000005,immigration
mauviette,NOM,f,3.268,"mauviette, mauviettes"
porter,NOM,m,3.266,porter
home,NOM,m,3.2640000000000002,"home, homes"
léopard,NOM,m,3.2640000000000002,"léopard, léopards"
entracte,NOM,m,3.2620000000000005,"entracte, entractes"
archer,NOM,m,3.262,"archer, archers"
carpe,NOM,,3.262,"carpe, carpes"
cuistot,NOM,m,3.26,"cuistot, cuistots"
ingrédient,NOM,m,3.26,"ingrédient, ingrédients"
trip,NOM,m,3.26,"trip, trips"
diligence,NOM,f,3.258,"diligence, diligences"
grisaille,NOM,f,3.258,"grisaille, grisailles"
piaf,NOM,m,3.2560000000000002,"piaf, piafs"
réfrigérateur,NOM,m,3.2560000000000002,"réfrigérateur, réfrigérateurs"
foulée,NOM,f,3.256,"foulée, foulées"
avant-guerre,NOM,,3.2540000000000004,avant-guerre
socialiste,NOM,,3.2520000000000002,"socialiste, socialistes"
délinquant,NOM,m,3.252,délinquant/délinquante délinquants/délinquantes
rancoeur,NOM,f,3.2460000000000004,"rancoeur, rancoeurs"
incapacité,NOM,f,3.246,"incapacité, incapacités"
cycliste,NOM,,3.244,"cycliste, cyclistes"
matraque,NOM,f,3.244,"matraque, matraques"
tornade,NOM,f,3.244,"tornade, tornades"
vitalité,NOM,f,3.244,vitalité
allergie,NOM,f,3.2439999999999998,"allergie, allergies"
capitalisme,NOM,m,3.242,capitalisme
élevage,NOM,m,3.242,"élevage, élevages"
anomalie,NOM,f,3.24,"anomalie, anomalies"
caille,NOM,f,3.24,"caille, cailles"
perception,NOM,f,3.24,"perception, perceptions"
surlendemain,NOM,m,3.2380000000000004,surlendemain
collision,NOM,f,3.238,"collision, collisions"
hélice,NOM,f,3.238,"hélice, hélices"
plonge,NOM,f,3.238,plonge
repaire,NOM,m,3.238,"repaire, repaires"
couchant,NOM,m,3.236,"couchant, couchants"
pupitre,NOM,m,3.236,"pupitre, pupitres"
saloon,NOM,m,3.236,"saloon, saloons"
civière,NOM,f,3.2359999999999998,"civière, civières"
lancer,NOM,m,3.2359999999999998,"lancer, lancers"
procès-verbal,NOM,m,3.2359999999999998,"procès-verbal, procès-verbaux"
équation,NOM,f,3.2359999999999998,"équation, équations"
pharaon,NOM,m,3.234,"pharaon, pharaons"
soufre,NOM,m,3.234,soufre
traîneau,NOM,m,3.234,"traîneau, traîneaux"
verset,NOM,m,3.232,"verset, versets"
pastille,NOM,f,3.2299999999999995,"pastille, pastilles"
antidote,NOM,m,3.228,"antidote, antidotes"
belge,NOM,,3.2279999999999998,"belge, belges"
zanzi,NOM,m,3.2279999999999998,zanzi
spirale,NOM,f,3.2180000000000004,"spirale, spirales"
inertie,NOM,f,3.218,"inertie, inerties"
affrontement,NOM,m,3.216,"affrontement, affrontements"
loupe,NOM,f,3.2140000000000004,"loupe, loupes"
bouse,NOM,f,3.214,"bouse, bouses"
fiole,NOM,f,3.214,"fiole, fioles"
ballade,NOM,f,3.2119999999999997,"ballade, ballades"
ouïe,NOM,f,3.2119999999999997,"ouïe, ouïes"
bienfait,NOM,m,3.21,"bienfait, bienfaits"
débâcle,NOM,f,3.21,"débâcle, débâcles"
pope,NOM,m,3.21,"pope, popes"
donjon,NOM,m,3.208,"donjon, donjons"
haut-commissaire,NOM,m,3.206,"haut-commissaire, hauts-commissaires"
convulsion,NOM,f,3.204,"convulsion, convulsions"
raciste,NOM,,3.204,"raciste, racistes"
w,NOM,m,3.204,w
avoir,NOM,m,3.202,"avoir, avoirs"
martini,NOM,m,3.202,"martini, martinis"
éclaireur,NOM,m,3.202,éclaireur/éclaireuse éclaireurs/éclaireuses
godet,NOM,m,3.198,"godet, godets"
buveur,NOM,m,3.196,buveur/buveuse buveurs
densité,NOM,f,3.196,"densité, densités"
pissou,NOM,m,3.196,pissou
randonnée,NOM,f,3.196,"randonnée, randonnées"
bouleversement,NOM,m,3.1959999999999997,"bouleversement, bouleversements"
piton,NOM,m,3.1959999999999997,"piton, pitons"
ave,NOM,m,3.194,ave
rabbi,NOM,m,3.194,rabbi
symphonie,NOM,f,3.194,"symphonie, symphonies"
transaction,NOM,f,3.194,"transaction, transactions"
créneau,NOM,m,3.192,"créneau, créneaux"
baffe,NOM,f,3.1900000000000004,"baffe, baffes"
coquetterie,NOM,f,3.1900000000000004,"coquetterie, coquetteries"
litanie,NOM,f,3.1900000000000004,"litanie, litanies"
restau,NOM,m,3.19,"restau, restaus"
cinoche,NOM,m,3.188,"cinoche, cinoches"
back,NOM,m,3.1879999999999997,back
synagogue,NOM,f,3.1879999999999997,"synagogue, synagogues"
affreux,NOM,m,3.186,affreux
lanière,NOM,f,3.186,"lanière, lanières"
planning,NOM,m,3.186,"planning, plannings"
péripétie,NOM,f,3.186,"péripétie, péripéties"
sortilège,NOM,m,3.186,"sortilège, sortilèges"
glande,NOM,f,3.184,"glande, glandes"
laissez-passer,NOM,m,3.184,laissez-passer
raideur,NOM,f,3.184,raideur
raton,NOM,m,3.184,"raton, ratons"
capuchon,NOM,m,3.18,"capuchon, capuchons"
prémonition,NOM,f,3.18,"prémonition, prémonitions"
rogne,NOM,f,3.18,"rogne, rognes"
scorpion,NOM,m,3.18,"scorpion, scorpions"
porte-bonheur,NOM,m,3.1799999999999997,porte-bonheur
intéressé,NOM,m,3.1780000000000004,intéressé/intéressée intéressés/intéressées
détonateur,NOM,m,3.176,"détonateur, détonateurs"
apaisement,NOM,m,3.1740000000000004,"apaisement, apaisements"
idéologie,NOM,f,3.174,"idéologie, idéologies"
chaire,NOM,f,3.172,"chaire, chaires"
doctorat,NOM,m,3.1700000000000004,"doctorat, doctorats"
perquisition,NOM,f,3.17,"perquisition, perquisitions"
je,NOM,f,3.168,je
meneur,NOM,m,3.168,meneur/meneuse meneurs
héro,NOM,f,3.1679999999999997,héro
éthique,NOM,f,3.1679999999999997,"éthique, éthiques"
météorite,NOM,f,3.1660000000000004,"météorite, météorites"
pulsion,NOM,f,3.1660000000000004,"pulsion, pulsions"
devenir,NOM,m,3.1639999999999997,devenir
escroquerie,NOM,f,3.1639999999999997,"escroquerie, escroqueries"
immatriculation,NOM,f,3.1639999999999997,"immatriculation, immatriculations"
pingouin,NOM,m,3.162,"pingouin, pingouins"
réservation,NOM,f,3.1580000000000004,"réservation, réservations"
suspense,NOM,,3.158,"suspense, suspenses"
tramway,NOM,m,3.158,"tramway, tramways"
aluminium,NOM,m,3.156,aluminium
asthme,NOM,m,3.156,"asthme, asthmes"
attelage,NOM,m,3.156,"attelage, attelages"
citadelle,NOM,f,3.156,"citadelle, citadelles"
console,NOM,f,3.156,"console, consoles"
orateur,NOM,m,3.156,orateur/oratrice orateurs
parasol,NOM,m,3.156,"parasol, parasols"
tanière,NOM,f,3.1559999999999997,"tanière, tanières"
agacement,NOM,m,3.1540000000000004,"agacement, agacements"
inconscient,NOM,m,3.154,"inconscient, inconscients"
tympan,NOM,m,3.154,"tympan, tympans"
israélien,NOM,m,3.15,israélien/israélienne israéliens/israéliennes
renoncement,NOM,m,3.148,"renoncement, renoncements"
hameçon,NOM,m,3.144,"hameçon, hameçons"
mie,NOM,f,3.1420000000000003,"mie, mies"
agriculture,NOM,f,3.142,agriculture
signalement,NOM,m,3.138,"signalement, signalements"
verticale,NOM,f,3.138,"verticale, verticales"
bombardier,NOM,m,3.136,"bombardier, bombardiers"
lésion,NOM,f,3.134,"lésion, lésions"
cache-cache,NOM,m,3.132,cache-cache
caniche,NOM,m,3.132,"caniche, caniches"
envergure,NOM,f,3.132,envergure
compote,NOM,f,3.13,"compote, compotes"
dôme,NOM,m,3.13,"dôme, dômes"
guitariste,NOM,,3.13,"guitariste, guitaristes"
obsédé,NOM,m,3.13,"obsédé, obsédés"
mythologie,NOM,f,3.128,"mythologie, mythologies"
mutant,NOM,m,3.1260000000000003,mutant/mutante mutants/mutantes
censure,NOM,f,3.126,"censure, censures"
dandy,NOM,m,3.126,"dandy, dandys"
sucrerie,NOM,f,3.124,"sucrerie, sucreries"
implant,NOM,m,3.1220000000000003,"implant, implants"
connivence,NOM,f,3.12,"connivence, connivences"
mécano,NOM,m,3.12,"mécano, mécanos"
blâme,NOM,m,3.1160000000000005,"blâme, blâmes"
attendrissement,NOM,m,3.116,"attendrissement, attendrissements"
fantassin,NOM,m,3.116,"fantassin, fantassins"
placement,NOM,m,3.1159999999999997,"placement, placements"
régularité,NOM,f,3.1140000000000003,régularité
répression,NOM,f,3.114,"répression, répressions"
oranger,NOM,m,3.1100000000000003,"oranger, orangers"
prélèvement,NOM,m,3.11,"prélèvement, prélèvements"
box,NOM,m,3.108,box
instance,NOM,f,3.108,"instance, instances"
voilier,NOM,m,3.108,"voilier, voiliers"
dormeur,NOM,m,3.1060000000000003,dormeur/dormeuse dormeurs/dormeuses
avancée,NOM,f,3.106,"avancée, avancées"
protestant,NOM,m,3.106,protestant/protestante protestants/protestantes
déshonneur,NOM,m,3.1039999999999996,déshonneur
soubresaut,NOM,m,3.1020000000000003,"soubresaut, soubresauts"
archéologue,NOM,,3.102,"archéologue, archéologues"
bouille,NOM,f,3.1,"bouille, bouilles"
magot,NOM,m,3.1,"magot, magots"
vassal,NOM,m,3.1,vassal/vassale vassaux
ressentiment,NOM,m,3.098,"ressentiment, ressentiments"
charlatan,NOM,m,3.096,"charlatan, charlatans"
incapable,NOM,,3.096,"incapable, incapables"
épargne,NOM,f,3.0940000000000003,"épargne, épargnes"
alcoolique,NOM,,3.092,"alcoolique, alcooliques"
grêle,NOM,f,3.0900000000000003,"grêle, grêles"
traiteur,NOM,m,3.0900000000000003,"traiteur, traiteurs"
unanimité,NOM,f,3.09,unanimité
conservateur,NOM,m,3.088,"conservateur, conservateurs"
probabilité,NOM,f,3.088,"probabilité, probabilités"
rejet,NOM,m,3.088,"rejet, rejets"
bavard,NOM,m,3.0860000000000003,bavard/bavarde bavards/bavardes
hormone,NOM,f,3.0860000000000003,"hormone, hormones"
nef,NOM,f,3.0860000000000003,"nef, nefs"
persienne,NOM,f,3.0860000000000003,"persienne, persiennes"
rousseur,NOM,f,3.0860000000000003,"rousseur, rousseurs"
homo,NOM,,3.086,"homo, homos"
échafaudage,NOM,m,3.084,"échafaudage, échafaudages"
informatique,NOM,f,3.0839999999999996,informatique
attribut,NOM,m,3.082,"attribut, attributs"
paillette,NOM,f,3.082,"paillette, paillettes"
cocu,NOM,m,3.0799999999999996,cocu/cocue cocus
bitume,NOM,m,3.076,"bitume, bitumes"
groupement,NOM,m,3.076,"groupement, groupements"
sabbat,NOM,m,3.0759999999999996,"sabbat, sabbats"
captivité,NOM,f,3.074,captivité
scout,NOM,m,3.074,scout/scoute scouts
éruption,NOM,f,3.074,"éruption, éruptions"
broderie,NOM,f,3.07,"broderie, broderies"
plouc,NOM,m,3.068,"plouc, ploucs"
indifférent,NOM,m,3.0660000000000003,indifférent/indifférente indifférents/indifférentes
alignement,NOM,m,3.064,"alignement, alignements"
connaisseur,NOM,m,3.0600000000000005,connaisseur/connaisseuse connaisseurs/connaisseuses
entêtement,NOM,m,3.0580000000000003,"entêtement, entêtements"
éclatement,NOM,m,3.0580000000000003,"éclatement, éclatements"
brûlé,NOM,m,3.058,brûlé/brûlée brûlés/brûlées
malfaiteur,NOM,m,3.0540000000000003,"malfaiteur, malfaiteurs"
forfait,NOM,m,3.054,"forfait, forfaits"
remplacement,NOM,m,3.054,"remplacement, remplacements"
bousculade,NOM,f,3.0520000000000005,"bousculade, bousculades"
chaume,NOM,m,3.0520000000000005,"chaume, chaumes"
acrobate,NOM,,3.052,"acrobate, acrobates"
badaud,NOM,m,3.052,"badaud, badauds"
doudou,NOM,f,3.052,doudou
promo,NOM,f,3.052,"promo, promos"
labour,NOM,m,3.0500000000000003,"labour, labours"
connexion,NOM,f,3.05,"connexion, connexions"
exploration,NOM,f,3.048,"exploration, explorations"
bohémien,NOM,m,3.044,bohémien/bohémienne bohémiens/bohémiennes
écuyer,NOM,m,3.044,écuyer/écuyère écuyers/écuyères
féminité,NOM,f,3.042,"féminité, féminités"
panthéon,NOM,m,3.042,"panthéon, panthéons"
bascule,NOM,f,3.0400000000000005,"bascule, bascules"
bagne,NOM,m,3.04,"bagne, bagnes"
cylindre,NOM,m,3.04,"cylindre, cylindres"
enseignant,NOM,m,3.04,enseignant/enseignante enseignants/enseignantes
escouade,NOM,f,3.04,"escouade, escouades"
invite,NOM,f,3.0380000000000003,"invite, invites"
nounours,NOM,m,3.038,nounours
boulon,NOM,m,3.036,"boulon, boulons"
clémence,NOM,f,3.036,clémence
équipier,NOM,m,3.0359999999999996,équipier/équipière équipiers
sourdine,NOM,f,3.0340000000000003,sourdine
oracle,NOM,m,3.034,"oracle, oracles"
